"Inici",191,http://cansici.cat/quant-a/
"Preus",73,http://cansici.cat/preus/
"Fotos",60,http://cansici.cat/fotos/
"Com arribar-hi",54,http://cansici.cat/arribar/
"Reserves",53,http://cansici.cat/reserves/
"La casa",49,http://cansici.cat/casa/
"Calendari",40,http://cansici.cat/calendari/
"Normes de la casa",21,http://cansici.cat/normes/
"L'entorn",6,http://cansici.cat/entorn/
"Home page / Archives",1,http://cansici.cat/
